Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
39282,750.197,269.8512008,185.8198303,1.452219606,0.725140361,39865,223.6412211,0.70901018,0.985375643,0.877107469,0.828757554,0.006869589,0.001999036,0.686839084,0.997441184,SEKER
43678,766.754,266.2025458,209.7955243,1.268866658,0.615540986,44143,235.8231474,0.784404576,0.989466054,0.933599279,0.885878633,0.00609466,0.002315401,0.784780952,0.995782385,SEKER
46581,806.225,304.9538862,195.295901,1.561496604,0.768032177,46983,243.5339221,0.804299404,0.991443714,0.900546515,0.798592617,0.006546744,0.001642503,0.637750168,0.995844722,SIRA
52000,897.688,357.7416469,186.3790352,1.919430727,0.85356412,52644,257.3100393,0.704826708,0.987766887,0.810890791,0.719262187,0.006879647,0.001135782,0.517338094,0.992994633,HOROZ
35576,712.571,277.0520732,163.9165902,1.69020154,0.806198299,36029,212.8303786,0.694098137,0.987426795,0.880462155,0.768196304,0.007787612,0.001672911,0.590125561,0.997431132,DERMASON
35826,699.05,254.24474,180.3120311,1.410026489,0.705000774,36230,213.5768712,0.697872838,0.98884902,0.921280132,0.840044405,0.007096654,0.002179929,0.705674602,0.99501988,DERMASON
55314,896.53,343.5686694,205.9817402,1.667956922,0.800347889,56015,265.38269,0.703337784,0.987485495,0.864799194,0.772429833,0.006211243,0.001363937,0.596647847,0.995182907,SIRA
55627,893.42,344.6786138,206.3715614,1.670184649,0.800946297,56187,266.1324786,0.78270719,0.990033282,0.875758099,0.772117758,0.006196247,0.001358447,0.596165832,0.995707021,SIRA
37437,712.362,265.4249958,180.1470026,1.473380028,0.734404978,37872,218.3260608,0.75493043,0.988513942,0.927063354,0.822552752,0.007089911,0.002002053,0.676593031,0.996878659,DERMASON
185350,1641.849,604.6545875,392.9410131,1.538792255,0.760053674,187679,485.793114,0.82800243,0.987590514,0.864044338,0.803422523,0.003262231,0.000838437,0.64548775,0.99327155,BOMBAY
58629,977.866,403.5571922,186.8010243,2.160358562,0.886417755,59488,273.2192549,0.646762272,0.985560113,0.77048406,0.677027346,0.006883235,0.000892066,0.458366028,0.990234972,HOROZ
40596,735.327,255.3608197,202.755831,1.259449942,0.607921132,41023,227.3509018,0.780392157,0.989591205,0.943478661,0.890312391,0.006290295,0.002437926,0.792656153,0.998310746,SEKER
72044,1009.725,380.233959,242.8633627,1.565629146,0.769438534,72712,302.8684034,0.735090351,0.990813071,0.887976481,0.796531704,0.005277802,0.001310524,0.634462756,0.993333382,BARBUNYA
43919,813.374,276.4658187,202.5948787,1.364623926,0.680441259,44428,236.4728474,0.770643973,0.988543261,0.834222186,0.855342076,0.006294902,0.002078395,0.731610068,0.998372602,SEKER
35680,703.303,257.4026315,176.840615,1.455562861,0.726639024,36100,213.1412371,0.787429379,0.988365651,0.906462349,0.828046069,0.007214199,0.002092117,0.685660292,0.998021657,DERMASON
71128,1041.841,397.15082,232.5928973,1.707493327,0.810561284,73413,300.9368411,0.707994904,0.968874722,0.823469603,0.757739443,0.005583607,0.001135466,0.574169063,0.980389844,CALI
59286,967.97,387.025815,195.6104538,1.978553843,0.862873671,59975,274.7458456,0.628775666,0.98851188,0.795130145,0.709890232,0.006528115,0.001022663,0.503944141,0.997080617,HOROZ
51026,817.975,290.3108914,224.0330409,1.295839623,0.635986195,51407,254.8888405,0.779784828,0.992588558,0.958343779,0.877985801,0.00568947,0.002085458,0.770859067,0.998909723,SEKER
55953,935.428,378.1454648,190.7962405,1.981933521,0.863377921,56853,266.9111692,0.795917496,0.984169701,0.803549268,0.705842577,0.00675827,0.001034777,0.498213743,0.987426518,HOROZ
64252,966.933,378.9307449,217.7462558,1.740240004,0.818410945,65281,286.0213055,0.746768945,0.984237374,0.863582335,0.754811557,0.005897571,0.001180884,0.569740486,0.991485186,CALI
60489,978.422,403.2256657,192.6118636,2.093462251,0.878535214,61345,277.519345,0.655281118,0.986046133,0.794024403,0.688248216,0.006666099,0.000922639,0.473685606,0.991642936,HOROZ
45645,800.09,283.7428224,205.2036128,1.382737948,0.690635695,46158,241.0747167,0.727758291,0.988886,0.89603586,0.849624017,0.006216296,0.001998106,0.721860971,0.998144557,SIRA
71601,1107.086,399.3117342,229.1974357,1.742217285,0.818868464,73088,301.9357956,0.643801252,0.979654663,0.734118611,0.756140553,0.005576902,0.001124561,0.571748536,0.996110183,BARBUNYA
67407,990.057,386.6966178,223.5914566,1.729478504,0.815888703,68200,292.9594818,0.743022487,0.988372434,0.864160608,0.757595149,0.005736743,0.001165719,0.57395041,0.992634896,CALI
79796,1110.388,431.5476329,238.2902876,1.811016459,0.833727508,81173,318.7466435,0.687517232,0.983036231,0.813282573,0.738612888,0.005408136,0.000992876,0.545548998,0.987998215,CALI
41334,734.848,261.4167748,201.6866298,1.296153221,0.636212678,41654,229.4081152,0.783137552,0.992317665,0.961883037,0.877556979,0.006324497,0.0023137,0.770106252,0.998175699,SEKER
29651,641.489,244.368005,155.0088954,1.576477301,0.773065948,29936,194.300864,0.709167444,0.99047969,0.905463152,0.795115809,0.008241476,0.002031919,0.63220915,0.996663374,DERMASON
28740,622.001,227.6661333,161.1326443,1.412911296,0.706454447,29052,191.2927195,0.786384655,0.989260636,0.9335003,0.840233533,0.007921577,0.002435519,0.70599239,0.997504622,DERMASON
38975,730.101,267.0477693,186.4893698,1.431973144,0.715769005,39388,222.7655971,0.780608464,0.989514573,0.918819284,0.834178835,0.006851771,0.002046535,0.695854329,0.996444711,DERMASON
34895,677.7,225.3698384,197.2329239,1.142658305,0.483847619,35227,210.7835238,0.76303245,0.990575411,0.954768529,0.93527832,0.006458514,0.003048427,0.874745536,0.999535251,SEKER
54379,915.524,371.294459,187.5156135,1.98007223,0.863100572,55013,263.130183,0.807528958,0.988475451,0.815270286,0.708683301,0.006827902,0.00106237,0.502232022,0.99445568,HOROZ
40025,725.214,248.4302657,206.0361603,1.20576051,0.558726328,40354,225.7463461,0.771016335,0.991847153,0.956332347,0.908690998,0.006206877,0.002610465,0.82571933,0.995619761,SEKER
31193,659.196,241.9689602,164.9914748,1.46655432,0.731472993,31587,199.2891395,0.683652223,0.987526514,0.902065104,0.823614481,0.007757156,0.002201802,0.678340813,0.99482365,DERMASON
27791,613.302,225.6600142,156.9442433,1.437835562,0.718535946,28051,188.1079482,0.731034301,0.990731168,0.928464443,0.833590075,0.008119895,0.002418468,0.694872413,0.999112267,DERMASON
150664,1500.495,582.4382025,332.045178,1.754093241,0.821578695,152581,437.9855737,0.778818518,0.987436181,0.840911423,0.751986343,0.003865809,0.000762535,0.565483459,0.991910714,BOMBAY
80301,1093.43,428.4045073,239.9183492,1.785626271,0.828473949,80972,319.7536688,0.793833287,0.991713185,0.844012439,0.746382597,0.005334983,0.001021313,0.557086981,0.994749149,CALI
35098,691.818,258.3634899,173.3547309,1.490374612,0.741482465,35494,211.3957463,0.786509804,0.988843185,0.921527964,0.818210601,0.007361203,0.002035115,0.669468587,0.997758986,DERMASON
56545,975.553,339.5660561,212.5891557,1.597287759,0.77977387,57685,268.3194552,0.792024428,0.980237497,0.746624668,0.790183384,0.006005236,0.00144418,0.62438978,0.997330152,BARBUNYA
41560,756.937,286.9308353,185.1299442,1.549888845,0.764007333,41972,230.0344224,0.806896284,0.990183932,0.911519437,0.801706872,0.006904014,0.001759316,0.642733908,0.996166114,SIRA
50975,894.842,369.4690259,177.7113495,2.079040123,0.876725423,51620,254.7614292,0.602313546,0.987504843,0.799971249,0.689533929,0.007248044,0.001010702,0.47545704,0.988494262,HOROZ
47981,809.088,291.6539681,210.0431569,1.388543061,0.693787968,48451,247.1665564,0.769777478,0.990299478,0.9210594,0.84746509,0.00607853,0.001934041,0.718197079,0.997247571,BARBUNYA
87240,1252.96,431.990195,258.3226384,1.672289342,0.801509051,89042,333.2827897,0.774722933,0.979762359,0.698314577,0.77150545,0.004951745,0.001082166,0.595220659,0.995381164,BARBUNYA
37970,703.416,246.4983607,196.4891967,1.254513555,0.603818654,38241,219.8747496,0.750039507,0.992913365,0.964330662,0.891992746,0.006491924,0.00253512,0.795651059,0.998155038,SEKER
68087,1029.885,372.4735199,233.8952225,1.592480239,0.778252654,69320,294.4334575,0.700029816,0.982212926,0.806671285,0.790481582,0.005470553,0.001317583,0.624861132,0.995079005,BARBUNYA
68267,1020.269,400.8018836,218.3806915,1.83533572,0.838527391,68866,294.822394,0.669967418,0.991301949,0.824121605,0.735581358,0.005871093,0.001060282,0.541079935,0.993063332,CALI
32805,661.531,231.3024731,181.5268217,1.274205492,0.619745603,33142,204.3737343,0.778144124,0.989831634,0.941996969,0.883577817,0.00705083,0.002650936,0.780709759,0.994784662,DERMASON
41714,760.11,284.0140143,187.5961316,1.513965197,0.750810945,42187,230.460223,0.789365124,0.988788015,0.907274717,0.811439617,0.006808602,0.001820801,0.658434252,0.996846542,SIRA
38819,717.192,259.0951011,191.207899,1.355043921,0.674818801,39207,222.3193331,0.779560607,0.990103808,0.94838207,0.858060736,0.00667444,0.002231859,0.736268227,0.997675784,DERMASON
47126,831.746,321.4095163,187.0723302,1.718102917,0.813162081,47670,244.9544586,0.779586435,0.988588211,0.856030032,0.762125719,0.006820216,0.001419333,0.580835611,0.997935358,SIRA
170659,1555.849,572.062147,381.5330734,1.499377608,0.745108382,172297,466.1435267,0.797062258,0.99049316,0.885939714,0.814847703,0.003352077,0.00091159,0.66397678,0.995551916,BOMBAY
55532,915.732,374.1571202,189.8911852,1.970376454,0.861641608,56178,265.9051304,0.759879584,0.988500837,0.83217832,0.710677724,0.006737685,0.001060184,0.505062827,0.995163902,HOROZ
102108,1232.802,480.9413524,273.7578797,1.756812819,0.822190374,103967,360.5661429,0.755946784,0.982119326,0.844273141,0.749709172,0.004710124,0.000917875,0.562063842,0.987440963,CALI
47002,847.653,346.9692765,173.4072482,2.000892582,0.866154141,47610,244.6319789,0.70177377,0.987229574,0.822034406,0.705053719,0.007382011,0.001125235,0.497100747,0.994645197,HOROZ
34241,683.44,251.4446589,173.7791583,1.446920686,0.722737267,34641,208.798935,0.744871544,0.988452989,0.921203368,0.830397177,0.00734338,0.002153869,0.689559472,0.997737864,DERMASON
51945,842.218,308.3532301,215.0230763,1.434047152,0.716752997,52345,257.1739259,0.770788818,0.992358391,0.920247352,0.834023778,0.005936148,0.001771733,0.695595662,0.997516978,SIRA
32186,671.257,247.0456533,166.2865294,1.485662454,0.73955111,32572,202.4363801,0.76485825,0.988149331,0.897633838,0.81942903,0.007675562,0.002134693,0.671463936,0.997568758,DERMASON
34053,671.582,232.4361441,186.7914403,1.24436186,0.595136326,34362,208.2249414,0.743986367,0.991007508,0.948783552,0.895837186,0.006825717,0.002711717,0.802524265,0.998630587,SEKER
36109,710.391,279.7790742,164.6237252,1.699506398,0.808565529,36403,214.4187649,0.805554936,0.991923743,0.899146429,0.766385997,0.007748181,0.001648807,0.587347497,0.998200829,DERMASON
91140,1176.273,449.1867319,262.0535057,1.714103121,0.812188231,93504,340.6509241,0.787019447,0.974717659,0.82775656,0.758372632,0.004928536,0.001005607,0.575129049,0.985830497,CALI
63007,962.629,369.3044686,219.0893003,1.685634433,0.805019433,63780,283.2366572,0.786074307,0.987880213,0.85443845,0.766946196,0.005861324,0.001250936,0.588206467,0.991501075,CALI
78876,1091.875,369.75215,272.8683884,1.355056744,0.674826438,80115,316.9038377,0.81780856,0.984534731,0.831397851,0.85707098,0.004687765,0.001560317,0.734570665,0.995384934,BARBUNYA
38512,710.718,246.2116357,199.4479802,1.234465425,0.586336991,38880,221.4384821,0.757662798,0.990534979,0.958101031,0.899382685,0.006393115,0.002580301,0.808889215,0.998545769,SEKER
54390,902.376,367.5232503,189.0645417,1.943903637,0.8575331,55033,263.1567952,0.803634752,0.988316101,0.839370788,0.716027612,0.006757184,0.001095632,0.512695541,0.996630727,HOROZ
43685,764.629,260.2794431,213.9669908,1.216446715,0.569391602,44142,235.8420436,0.770730416,0.989647048,0.938946123,0.906110912,0.005958096,0.002477495,0.821036985,0.998747743,SEKER
26096,595.118,225.2247846,147.8963729,1.522855363,0.754185716,26383,182.2812639,0.732210999,0.989121783,0.925928891,0.809330395,0.008630625,0.002284154,0.655015688,0.997494153,DERMASON
66516,974.201,372.3567768,228.9267115,1.626532677,0.788679359,67382,291.0168407,0.779578777,0.987147903,0.880722003,0.781553765,0.005598003,0.001288393,0.610826287,0.993528916,CALI
34727,698.375,260.6260974,170.2968072,1.530422688,0.757000536,35171,210.275509,0.753624132,0.987375963,0.894745993,0.806809107,0.007504999,0.001961614,0.650940936,0.996214776,DERMASON
75317,1056.208,403.0190688,242.1013541,1.664670858,0.79945998,76943,309.6717339,0.781458809,0.978867473,0.84840647,0.768379856,0.005350971,0.001150578,0.590407603,0.98283433,CALI
33546,682.661,249.9435974,171.391512,1.458319578,0.727864718,33969,206.669044,0.800391296,0.98754747,0.904566337,0.826862725,0.007450772,0.002148398,0.683701966,0.997055962,DERMASON
46924,820.238,305.0065164,197.481314,1.54448292,0.762094435,47545,244.4289107,0.694306345,0.98693869,0.876445911,0.801389143,0.006500011,0.001653742,0.642224558,0.991904861,SIRA
32184,678.671,263.0023569,156.3592873,1.682038602,0.80408328,32581,202.4300904,0.731188659,0.987814984,0.878074368,0.769689264,0.008171836,0.001769136,0.592421562,0.996475936,DERMASON
45993,773.877,270.5475939,216.6622932,1.248706408,0.598893399,46334,241.9919552,0.768471178,0.992640394,0.965067574,0.894452439,0.005882365,0.002322527,0.800045165,0.999021525,SEKER
67884,1089.592,423.7583854,206.0546751,2.05653371,0.873816903,69188,293.9942062,0.799915158,0.981152801,0.718537564,0.693777908,0.00624239,0.000892098,0.481327786,0.989866817,HOROZ
48436,834.961,326.2953345,189.4371574,1.722446319,0.814210611,49032,248.3357215,0.702459682,0.987844673,0.873063342,0.761076532,0.006736628,0.001394234,0.579237487,0.997705478,HOROZ
51260,862.629,329.7863385,198.8067969,1.658828288,0.797865767,51880,255.472619,0.74853972,0.988049345,0.865646061,0.774661013,0.0064336,0.001429159,0.600099685,0.995462333,SIRA
52964,919.804,374.4025122,181.0813373,2.067593037,0.875259185,53536,259.6841529,0.824470735,0.989315601,0.786683521,0.693596182,0.007069,0.00100917,0.481075663,0.994668691,HOROZ
106806,1263.899,494.7270017,276.1764695,1.791343783,0.829679425,108109,368.7677085,0.705451087,0.987947349,0.840196318,0.745396365,0.004632015,0.000882061,0.55561574,0.995298802,CALI
52427,864.207,325.3224945,206.8639415,1.57263993,0.771793326,52962,258.364335,0.800607782,0.989898418,0.882123337,0.794179128,0.006205247,0.001522694,0.630720487,0.991896223,SIRA
84917,1141.779,454.6947719,240.9082975,1.887418477,0.848107486,86284,328.8155751,0.728844982,0.98415697,0.818540938,0.72315671,0.005354579,0.000903306,0.522955627,0.987036112,CALI
179387,1617.553,621.6396129,370.241889,1.679009403,0.80328912,181149,477.9148692,0.822261337,0.990273201,0.861556557,0.768797321,0.003465355,0.000746749,0.591049321,0.992377368,BOMBAY
30978,645.81,238.4000249,165.8577863,1.437376141,0.718320714,31279,198.6011446,0.795531587,0.99037693,0.933369722,0.833058405,0.007695785,0.002286307,0.693986307,0.99751936,DERMASON
39661,749.249,287.2370131,176.0801754,1.631285364,0.790072409,40097,224.7174973,0.706642198,0.989126369,0.887812346,0.782341715,0.007242304,0.001673564,0.612058558,0.998442168,DERMASON
73478,1011.417,376.0807407,249.5667142,1.506934696,0.748088686,74153,305.8677742,0.776001183,0.990897199,0.902623617,0.813303477,0.005118277,0.001381383,0.661462546,0.996780861,BARBUNYA
58074,910.115,351.9588609,210.417832,1.672666511,0.801609633,58609,271.9229915,0.777648335,0.990871709,0.881046966,0.772598794,0.006060524,0.001332006,0.596908897,0.998429522,SIRA
33952,682.496,254.4748596,170.3420586,1.493905038,0.742914257,34261,207.9159182,0.787384045,0.990980999,0.91595683,0.817039131,0.007495136,0.002060301,0.667552942,0.997260703,DERMASON
37349,717.573,265.466062,180.3232366,1.472167798,0.733888092,37743,218.0693095,0.734623631,0.989560978,0.911499981,0.821458336,0.007107715,0.00199642,0.674793797,0.993409699,DERMASON
44554,792.192,301.9694814,188.9862319,1.597838522,0.77994708,45098,238.1762261,0.781320146,0.987937381,0.89214544,0.788742707,0.006777607,0.001618071,0.622115057,0.994039403,SIRA
52801,913.848,381.5757326,176.7344532,2.159034222,0.886269428,53390,259.2842479,0.664464412,0.988967972,0.794518621,0.679509271,0.007226676,0.000950386,0.461732849,0.996897023,HOROZ
84870,1160.165,449.8320977,244.3485463,1.84094444,0.839603693,87068,328.7245658,0.75512492,0.974755364,0.792363656,0.730771698,0.005300249,0.000932401,0.534027274,0.983114542,CALI
35608,689.304,240.389455,188.8797386,1.272711709,0.61857737,35997,212.9260757,0.784144462,0.989193544,0.941750475,0.885754642,0.006750996,0.002563311,0.784561286,0.998520336,SEKER
34757,703.271,270.706919,164.2835919,1.647802534,0.794802001,35203,210.3663159,0.798625951,0.987330625,0.883093584,0.777099886,0.007788558,0.001752041,0.603884233,0.995081969,DERMASON
75351,1095.258,408.4086836,236.0432439,1.730228228,0.816066202,76285,309.7416229,0.794305532,0.98775644,0.789343462,0.758410963,0.005420083,0.001106125,0.575187188,0.995205109,BARBUNYA
48611,837.677,318.5178177,195.2216979,1.631569754,0.790155303,49225,248.7839374,0.79238117,0.987526663,0.870545023,0.781067569,0.006552382,0.001504296,0.610066547,0.995366126,SIRA
40672,775.893,298.1930072,174.1351923,1.712422419,0.811776634,41208,227.5636148,0.673154585,0.986992817,0.848988339,0.763142023,0.007331653,0.001533922,0.582385747,0.99729041,SIRA
35259,677.828,234.8896338,191.2971925,1.227878103,0.580285549,35577,211.8800441,0.752240143,0.991061641,0.964363679,0.902040847,0.006661835,0.002720686,0.813677689,0.999097017,SEKER
46160,810.79,308.9523851,190.9210489,1.618220657,0.786207419,46682,242.430892,0.810336353,0.98881796,0.882386585,0.784686909,0.006693076,0.001565277,0.615733544,0.996392741,SIRA
29652,637.766,234.7056284,161.3935243,1.454244397,0.726049607,30044,194.3041404,0.736238361,0.98695247,0.916096302,0.827863148,0.007915339,0.002293419,0.685357392,0.996677148,DERMASON
37016,722.111,275.9506091,171.265728,1.611242438,0.784096391,37446,217.0949907,0.776016771,0.988516798,0.892054584,0.786716838,0.007454901,0.001761552,0.618923384,0.997235621,DERMASON
51440,905.432,359.2756954,183.5025868,1.957878097,0.859725106,52233,255.9207733,0.800834462,0.984818027,0.788495366,0.712324203,0.006984364,0.001109219,0.50740577,0.993438643,HOROZ
38723,716.994,254.2911515,194.5626858,1.306988288,0.643890329,39073,222.0442634,0.755231798,0.991042408,0.94655928,0.873189106,0.006566928,0.002354915,0.762459215,0.996525264,SEKER
44716,801.453,304.0559021,188.1908571,1.615678396,0.785442166,45234,238.608842,0.80301697,0.988548437,0.874815952,0.784753199,0.006799712,0.001590753,0.615837584,0.99499548,SIRA
31242,656.919,248.6522245,160.8588295,1.545779149,0.762555377,31627,199.4456063,0.737709563,0.987826857,0.909756246,0.802106664,0.007958909,0.002032178,0.6433751,0.994515815,DERMASON
28182,620.793,228.7840665,157.2775671,1.454651612,0.726231874,28529,189.4266002,0.799353302,0.987836938,0.918941896,0.827971122,0.008118092,0.002353393,0.685536178,0.997216307,DERMASON
34321,669.531,227.9958451,191.8273267,1.188547268,0.540470046,34652,209.0427095,0.787467878,0.990447882,0.962118171,0.916870698,0.006643042,0.00289587,0.840651876,0.999154491,SEKER
29689,641.296,243.4937652,155.949379,1.561364122,0.767986864,30002,194.4253297,0.736334325,0.989567362,0.907169356,0.798481758,0.008201481,0.002056516,0.637573118,0.995483792,DERMASON
35507,682.142,239.2324137,189.1161631,1.265002471,0.612446177,35835,212.6238851,0.781920282,0.990846937,0.958902087,0.888775404,0.006737613,0.002593307,0.789921719,0.999252926,SEKER
42280,746.427,261.1940667,206.3100431,1.266026912,0.613270932,42627,232.0184647,0.781486821,0.991859619,0.953608606,0.888299139,0.006177722,0.002372712,0.789075361,0.998990642,SEKER
44285,810.384,308.9450065,183.6206845,1.682517453,0.804208355,44926,237.4561291,0.80219183,0.985732093,0.847392854,0.768603227,0.00697629,0.001501803,0.590750921,0.993948736,SIRA
196076,1692.04,641.3045356,393.1082329,1.631368875,0.790096756,199295,499.6515956,0.803965787,0.983848064,0.860623204,0.779117514,0.003270694,0.000743415,0.607024101,0.990280225,BOMBAY
37265,700.187,232.9372916,204.1582816,1.140964206,0.481489818,37602,217.8239464,0.778950669,0.991037711,0.955174904,0.935118396,0.006250833,0.002948384,0.874446414,0.997712058,SEKER
46192,805.44,302.9641437,195.071777,1.553090602,0.765128645,46820,242.5149089,0.802990004,0.986586929,0.894767586,0.800473964,0.006558801,0.00166109,0.640758566,0.995156108,SIRA
26752,606.311,228.1254648,149.8798621,1.522055475,0.753885106,27065,184.5581326,0.796190476,0.988435248,0.914482133,0.809020303,0.008527417,0.002253383,0.65451385,0.996206389,DERMASON
57352,967.188,389.4594895,188.3289886,2.0679742,0.87530844,58247,270.2273753,0.684620159,0.984634402,0.770436114,0.693852333,0.006790687,0.000970871,0.48143106,0.995587011,HOROZ
55860,941.12,391.8042791,182.2239559,2.150124977,0.8852638,56519,266.6892592,0.7448,0.988340204,0.792539269,0.680669593,0.00701404,0.000928738,0.463311095,0.996176757,HOROZ
53192,851.357,317.7812988,213.3266018,1.489646843,0.741185701,53597,260.2424982,0.799062613,0.992443607,0.922216231,0.81893585,0.005974231,0.00165753,0.670655927,0.999040484,SEKER
38083,723.95,270.1789993,179.8788497,1.502005376,0.746151156,38481,220.2016839,0.722336027,0.989657233,0.913111625,0.815021465,0.007094478,0.001930974,0.664259989,0.997722074,DERMASON
67236,1008.387,344.0350656,249.566195,1.378532319,0.688317892,68429,292.5876519,0.755036496,0.982565871,0.830916257,0.850458808,0.005116828,0.001651177,0.723280184,0.99706511,BARBUNYA
25611,608.736,199.1751344,165.2824455,1.205059218,0.558009236,26203,180.5794506,0.717394958,0.977407167,0.868517208,0.906636519,0.007776937,0.003241315,0.821989778,0.990546359,DERMASON
71483,1093.388,372.0698312,245.1075814,1.517985813,0.752346421,72960,301.6868946,0.720413202,0.979756031,0.751387608,0.810834067,0.005205011,0.001387808,0.657451885,0.998002634,BARBUNYA
40479,743.365,260.4392873,198.3173472,1.313245114,0.648197253,40965,227.0230463,0.766125369,0.988136214,0.920524646,0.871692779,0.006433936,0.002291449,0.759848302,0.99786707,SIRA
46850,805.168,304.7662612,196.2529606,1.552925674,0.765071093,47274,244.2361003,0.756621447,0.991031011,0.908126704,0.801388249,0.00650515,0.001655042,0.642223125,0.997324779,SIRA
40438,767.967,297.9687098,173.9594667,1.71286286,0.811884634,40986,226.9080446,0.76142954,0.986629581,0.861617309,0.761516351,0.007368532,0.001528543,0.579907153,0.993301425,SIRA
72058,1035.943,397.7170239,233.4102154,1.703940092,0.809677482,73724,302.8978295,0.764541114,0.977402203,0.843762748,0.761591311,0.005519401,0.001145407,0.580021325,0.988321589,CALI
71540,1024.667,404.2473611,228.2414437,1.77113917,0.825358945,73026,301.8071521,0.806993796,0.979651083,0.856235639,0.746590284,0.005650648,0.001082947,0.557397052,0.987227752,CALI
30042,648.527,246.4217001,155.5109502,1.584593881,0.775720581,30352,195.5777656,0.693554345,0.989786505,0.89759946,0.793671034,0.008202573,0.002007668,0.629913711,0.998157411,DERMASON
77007,1069.231,411.5527297,240.3708214,1.712157604,0.811711652,78077,313.1267437,0.660380756,0.98629558,0.846441573,0.760842344,0.005344355,0.001104724,0.578881073,0.991135631,CALI
46068,863.075,344.1589629,171.7840634,2.003439412,0.866520421,46892,242.1891809,0.76550349,0.982427706,0.777163058,0.70371313,0.007470673,0.001130114,0.495212169,0.992127577,HOROZ
38934,708.524,242.4914972,204.7110757,1.184554848,0.53602992,39207,222.6483964,0.795350547,0.993036958,0.974607518,0.918169911,0.006228271,0.002730483,0.843035986,0.998622364,SEKER
47225,825.347,315.6305985,191.0029398,1.652490788,0.796113681,47801,245.2116178,0.73101452,0.987950043,0.871181565,0.776894315,0.006683549,0.001501878,0.603564777,0.997385235,SIRA
75881,1164.144,372.0207639,261.7787545,1.421126648,0.710529858,77787,310.8290364,0.798411195,0.975497191,0.703605947,0.83551529,0.004902687,0.001473776,0.6980858,0.992068333,BARBUNYA
192812,1678.819,654.8477552,378.2192824,1.731397064,0.81634239,194740,495.475391,0.814955704,0.99009962,0.859678711,0.756626845,0.003396302,0.000686615,0.572484183,0.991197433,BOMBAY
188557,1648.893,620.4363873,390.1882187,1.590095132,0.777491708,190364,489.977784,0.73357065,0.990507659,0.871500369,0.789730896,0.003290445,0.000789498,0.623674888,0.991702404,BOMBAY
50001,821.137,292.4250962,218.1569303,1.340434594,0.66591603,50477,252.3157753,0.802854895,0.990569963,0.931874249,0.862838992,0.005848385,0.001999561,0.744491127,0.997941661,SIRA
45342,801.253,297.3335972,194.8520314,1.525945586,0.755341516,45876,240.273235,0.803252551,0.988359927,0.887505799,0.808093123,0.006557576,0.001724919,0.653014495,0.996464585,SIRA
66737,972.11,374.8698515,227.0881913,1.650767701,0.795633145,67291,291.4998928,0.779564994,0.991767101,0.887453737,0.777602924,0.005617122,0.00126685,0.604666308,0.998163611,CALI
59403,960.008,348.6860621,217.4451123,1.603558978,0.781733331,60252,275.0168153,0.730996887,0.985909181,0.809969263,0.788723282,0.005869839,0.001401214,0.622084415,0.99754905,BARBUNYA
23616,566.553,207.1344166,145.682341,1.421822406,0.710870701,23931,173.4036479,0.7118828,0.986837157,0.924560036,0.83715517,0.008770936,0.002657355,0.700828779,0.996454061,DERMASON
28157,628.77,233.6673957,154.603181,1.511400957,0.749823596,28477,189.3425622,0.686086745,0.988762861,0.894978536,0.810308009,0.008298732,0.002206948,0.656599069,0.992384462,DERMASON
46039,814.361,322.1623863,182.2376083,1.767815048,0.824631682,46403,242.1129393,0.683020547,0.99215568,0.872372189,0.75152454,0.006997597,0.001376897,0.564789135,0.998442732,SIRA
35717,695.483,258.5481358,176.3597936,1.466026528,0.731244079,36034,213.2517217,0.734917695,0.991202753,0.927922702,0.824804716,0.007238798,0.002066573,0.68030282,0.99734198,DERMASON
46522,853.266,351.1710871,170.4460356,2.060306571,0.874311813,47247,243.3796419,0.738092972,0.98465511,0.802970074,0.693051481,0.007548495,0.001074242,0.480320355,0.989607184,HOROZ
49099,888.027,367.9231979,171.1597722,2.1495892,0.885202888,49674,250.0295751,0.58185201,0.988424528,0.782402393,0.67957002,0.007493497,0.000985828,0.461815413,0.992713423,HOROZ
88625,1140.249,447.4827971,253.7914261,1.763191152,0.823612123,89422,335.9179284,0.796614892,0.991087204,0.856577598,0.750683447,0.005049171,0.00098907,0.563525637,0.993603417,CALI
26443,618.475,240.3803512,140.9441706,1.705500485,0.8100664,26783,183.4891639,0.774977287,0.98730538,0.86871294,0.763328463,0.00909051,0.001903767,0.582670342,0.993744551,DERMASON
46708,836.278,318.5278625,189.1915511,1.683626254,0.804497489,47367,243.8656857,0.762828679,0.98608736,0.839266313,0.765602368,0.006819557,0.00144527,0.586146985,0.986852454,SIRA
30547,649.211,241.1090548,161.8585489,1.489628176,0.741178081,30921,197.2147266,0.772872179,0.98790466,0.910765748,0.817948238,0.007893052,0.002179355,0.66903932,0.996619822,DERMASON
31667,654.114,244.4430233,165.2762433,1.478996729,0.736778658,31918,200.7976012,0.79127936,0.992136099,0.93005771,0.821449508,0.007719172,0.002168073,0.674779294,0.997996369,DERMASON
39967,744.252,279.1261909,182.6422065,1.528267733,0.756204277,40433,225.5827229,0.713696429,0.988474761,0.906716239,0.80817469,0.006983917,0.001837807,0.65314633,0.998182461,DERMASON
