Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
29513,646.689,243.9750274,155.3809161,1.570173696,0.770969378,29885,193.8481846,0.722720149,0.987552284,0.886813456,0.794541092,0.008266697,0.00203225,0.631295546,0.991243662,DERMASON
70563,1014.222,393.4801157,229.3722556,1.715465171,0.812520752,71437,299.7392233,0.717351524,0.987765444,0.862026957,0.761764601,0.005576295,0.001158267,0.580285307,0.995459234,CALI
53933,848.827,287.3916081,239.1941696,1.201499219,0.554335202,54470,262.0489045,0.792293454,0.990141362,0.940645694,0.91181822,0.005328678,0.002272126,0.831412467,0.998941429,SEKER
43489,769.887,285.8844844,194.201811,1.472099992,0.733859132,43893,235.3123766,0.807415246,0.990795799,0.922009324,0.823102999,0.006573719,0.001861263,0.677498548,0.997345606,SIRA
51349,856.244,323.4435007,203.3939461,1.5902317,0.777535391,52073,255.6943046,0.777661669,0.986096442,0.880129893,0.790537773,0.006298925,0.001517528,0.62494997,0.993815253,SIRA
30410,664.084,257.6781763,150.5722661,1.711325618,0.811507265,30822,196.7719862,0.664263871,0.986632925,0.866523311,0.763634659,0.008473468,0.001777393,0.583137892,0.997938813,DERMASON
35881,701.083,248.8147513,184.5394134,1.34830141,0.670760604,36323,213.7407498,0.708550553,0.987831402,0.917350981,0.859035683,0.006934443,0.002329358,0.737942304,0.99496865,DERMASON
66011,987.176,383.905545,221.0017304,1.737115562,0.817684275,66822,289.9100129,0.768660192,0.987863279,0.851210553,0.755159744,0.005815781,0.001166657,0.570266238,0.990618357,CALI
40044,723.751,262.6894735,194.2903007,1.352046255,0.673025073,40340,225.799921,0.781803983,0.99266237,0.960658353,0.859569735,0.006560021,0.00220907,0.738860129,0.99897307,SEKER
29112,632.794,242.3495216,154.1074782,1.572600658,0.771780243,29496,192.5267504,0.785706575,0.986981286,0.913602336,0.794417704,0.008324729,0.002045246,0.631099488,0.99246747,DERMASON
30529,655.51,246.3624399,158.3707031,1.555606152,0.76600364,30915,197.156613,0.801706933,0.987514152,0.892819774,0.800270581,0.008069784,0.002041687,0.640433003,0.99626152,DERMASON
73063,1054.212,405.833063,231.64152,1.751987567,0.821102821,74577,305.0027883,0.763642255,0.979698835,0.826135821,0.751547412,0.005554563,0.001093088,0.564823513,0.989563772,CALI
43122,838.186,296.4045889,185.6575998,1.596512016,0.779529536,44074,234.3173823,0.731985538,0.978399964,0.77130821,0.790532235,0.006873628,0.001655938,0.624941215,0.997726159,BARBUNYA
48123,821.422,307.1304561,200.0564929,1.535218635,0.758757661,48634,247.5320315,0.701307218,0.989492947,0.896251503,0.805950783,0.006382197,0.001661055,0.649556664,0.997211496,SIRA
40177,738.445,275.1506764,186.5901863,1.474625659,0.7349344,40534,226.1745901,0.777117988,0.991192579,0.925872235,0.822002668,0.006848462,0.001928705,0.675688386,0.996387432,DERMASON
63300,1005.304,417.1709039,193.8576201,2.151944833,0.885470324,63872,283.8944578,0.764825286,0.991044589,0.787079775,0.68052315,0.006590378,0.00087189,0.463111758,0.996590955,HOROZ
54306,926.309,374.4387362,191.6264209,1.954003704,0.859122643,56858,262.9535068,0.776110444,0.955116255,0.79532734,0.702260427,0.006894979,0.00103444,0.493169707,0.963655435,HOROZ
31268,659.043,243.5385085,163.8673702,1.486192817,0.739769659,31629,199.5285796,0.754318248,0.988586424,0.904653909,0.819289651,0.007788746,0.002164697,0.671235532,0.997585426,DERMASON
54522,897.406,340.0239169,204.4497627,1.6631172,0.799037995,55225,263.4759315,0.690492775,0.987270258,0.850753422,0.774874703,0.006236453,0.001386894,0.600430805,0.998586799,BARBUNYA
37913,720.748,268.8042971,180.3815582,1.490198332,0.741410634,38329,219.7096513,0.748499566,0.989146599,0.917130471,0.817359148,0.00709003,0.001951999,0.668075977,0.995565706,DERMASON
72779,1065.022,361.2907741,258.664936,1.396752029,0.698154946,74246,304.4094296,0.729153517,0.98024136,0.806303955,0.842560761,0.004964217,0.001543247,0.709908636,0.991566328,BARBUNYA
47880,820.104,308.7353753,198.4019658,1.556110465,0.766178427,48356,246.9062766,0.729333272,0.99015634,0.894594339,0.799734324,0.006448107,0.001627028,0.639574988,0.995249333,SIRA
50483,885.061,361.0962884,178.6399986,2.021363027,0.869054882,51102,253.5289962,0.694783925,0.987886971,0.809857505,0.702109117,0.007152829,0.001072201,0.492957212,0.996445483,HOROZ
59338,940.712,352.1829755,215.7836786,1.632111278,0.790313002,59999,274.8663095,0.793076717,0.98898315,0.842615415,0.780464499,0.005935201,0.0013584,0.609124834,0.994159511,CALI
40983,722.675,242.2001644,215.5958688,1.123398912,0.455656386,41281,228.4319948,0.779737443,0.992781183,0.986114961,0.943153756,0.005909771,0.002884566,0.889539008,0.999307154,SEKER
39951,725.181,247.9193354,205.563491,1.206047505,0.559019163,40307,225.5375646,0.761885691,0.991167787,0.954651116,0.90972156,0.006205585,0.002621781,0.827593317,0.998116855,SEKER
40149,762.033,285.2186523,180.4594209,1.580514062,0.774392473,40686,226.095764,0.674773109,0.986801357,0.868834462,0.792710302,0.007104004,0.001730378,0.628389623,0.993178635,SIRA
36697,701.975,248.5927869,188.3895009,1.319568159,0.6524594,37054,216.1575157,0.738474232,0.990365413,0.93583037,0.869524488,0.006774199,0.002388719,0.756072834,0.997689639,DERMASON
35354,687.741,235.0153084,191.8282547,1.225133955,0.57771681,35726,212.1652914,0.754363504,0.989587415,0.939287602,0.902772219,0.006647488,0.002723642,0.814997679,0.99848133,SEKER
63320,965.707,378.9902211,215.1549137,1.76147602,0.823231573,64441,283.9393033,0.77526783,0.982604243,0.853218005,0.749199551,0.005985316,0.001163207,0.561299967,0.988716431,CALI
52448,882.474,336.9594211,199.0051127,1.69321992,0.80697124,53082,258.4160747,0.789190165,0.988056215,0.84632069,0.766905623,0.006424638,0.00137087,0.588144234,0.995857534,CALI
29577,628.476,230.6839252,163.5540529,1.410444567,0.705212185,29930,194.0582542,0.758851601,0.988205814,0.940993427,0.841230068,0.007799436,0.002409362,0.707668028,0.998126525,DERMASON
53561,883.94,345.2874781,198.121381,1.742807749,0.819004739,54079,261.1436066,0.795440707,0.990421421,0.861416065,0.756307782,0.006446621,0.001301087,0.57200146,0.996888578,SIRA
45738,786.456,290.0632965,201.2120227,1.441580342,0.720280279,46160,241.3201821,0.745598592,0.990857886,0.929261991,0.831956973,0.006341845,0.001874126,0.692152405,0.997793301,SEKER
43491,789.611,296.0230025,187.9130537,1.575318993,0.772683008,44080,235.3177873,0.807857342,0.986637931,0.876562481,0.79493075,0.006806535,0.001676575,0.631914897,0.995467539,SIRA
47201,816.99,305.0704829,198.0033386,1.540734035,0.760753185,47733,245.1493009,0.689317269,0.988854671,0.888643528,0.803582499,0.006463221,0.001662458,0.645744832,0.994921041,SIRA
26403,603.752,230.5788556,146.0777015,1.578467166,0.773721396,26707,183.3503305,0.704305378,0.988617216,0.910219164,0.795174085,0.008733055,0.002153748,0.632301826,0.998067671,DERMASON
65897,983.841,351.7480768,239.8023731,1.466824837,0.731590198,66806,289.6595696,0.8185556,0.986393438,0.855511148,0.823485866,0.005337847,0.001514155,0.678128972,0.994696418,BARBUNYA
50709,850.597,320.7526312,201.9478316,1.588294504,0.776914465,51332,254.0958561,0.706371538,0.987863321,0.880738978,0.79218635,0.006325359,0.001536648,0.627559213,0.996748849,SIRA
30331,650.478,241.8180385,160.1213989,1.510216874,0.749365531,30699,196.5162299,0.712831962,0.988012639,0.900806202,0.812661583,0.007972637,0.002144967,0.660418848,0.997375689,DERMASON
30654,665.333,222.27489,176.9758888,1.255961428,0.605029841,31200,197.5598264,0.825630252,0.9825,0.870199617,0.888808567,0.007251089,0.002791361,0.789980668,0.992185248,DERMASON
32743,693.638,260.359802,160.5226333,1.621950728,0.78732238,33290,204.1805143,0.763240093,0.983568639,0.855189928,0.784224418,0.007951617,0.001855225,0.615007939,0.997512574,DERMASON
49611,845.045,328.3953204,193.3481046,1.698466717,0.808303297,50219,251.3298372,0.757604911,0.987893029,0.873027999,0.765327097,0.006619405,0.001400835,0.585725565,0.994835377,SIRA
50954,895.158,358.9366715,184.3979667,1.946532697,0.857949528,52105,254.7089472,0.681075734,0.977909989,0.799077224,0.709620853,0.007044328,0.001101856,0.503561756,0.980199423,HOROZ
55430,943.99,383.6370578,191.48976,2.003433802,0.866519616,58228,265.6608138,0.712971895,0.951947517,0.78166372,0.692479541,0.006921109,0.00098171,0.479527915,0.960702434,HOROZ
36197,710.441,262.1711384,176.1394356,1.488429536,0.740688077,36607,214.6798822,0.777577281,0.988799956,0.901210842,0.818853988,0.007242897,0.002008713,0.670521853,0.998024531,SIRA
38891,791.343,319.4999963,156.8696185,2.036723231,0.87116818,39651,222.5254123,0.650025071,0.980832766,0.780421893,0.696480172,0.008215268,0.00119244,0.48508463,0.987983135,HOROZ
170711,1565.459,592.6428157,368.8767858,1.606614562,0.782677998,172417,466.2145385,0.793340459,0.990105384,0.875362575,0.786670362,0.003471615,0.00082013,0.618850259,0.994253838,BOMBAY
27284,605.567,225.6458126,154.2425428,1.462928506,0.729893947,27557,186.3841939,0.799460853,0.990093261,0.934961018,0.826003336,0.008270261,0.002374795,0.682281511,0.998129071,DERMASON
183754,1630.759,625.5357421,376.067177,1.663361709,0.799104499,185287,483.6970739,0.822621947,0.991726349,0.868294595,0.773252496,0.003404202,0.000750724,0.597919423,0.994556272,BOMBAY
28555,634.899,231.4131496,157.6592056,1.467806138,0.732014659,28992,190.6760478,0.793194444,0.984926876,0.890190064,0.823963755,0.00810412,0.002304189,0.67891627,0.996517468,DERMASON
38138,712.692,258.4415699,188.4162413,1.371652295,0.684462855,38490,220.3606357,0.800747459,0.990854767,0.943548027,0.852651668,0.006776485,0.002209382,0.727014867,0.997211611,SIRA
27199,606.833,224.8225694,154.6870875,1.453402304,0.725672059,27511,186.0936387,0.770051811,0.988659082,0.928163362,0.827735575,0.00826584,0.002393499,0.685146182,0.995793039,DERMASON
35740,703.208,258.5587569,176.6122078,1.46399142,0.730358418,36193,213.3203725,0.704375246,0.987483768,0.908232015,0.825036348,0.007234436,0.002067649,0.680684975,0.996516963,DERMASON
35660,704.76,269.7078276,169.7530395,1.588824732,0.777084693,36129,213.0814918,0.785324172,0.987018738,0.902212228,0.790045635,0.007563315,0.00181761,0.624172105,0.991700078,DERMASON
44290,764.47,266.3331823,212.346134,1.254240787,0.603589734,44661,237.4695337,0.779040315,0.991692976,0.952345754,0.891625789,0.006013393,0.00234439,0.794996547,0.997117095,SEKER
64116,1008.614,406.6034935,201.66292,2.016253129,0.868339958,64861,285.7184395,0.619298754,0.988513899,0.79200204,0.702695486,0.006341685,0.000953791,0.493780946,0.995587378,HOROZ
56778,908.906,315.9444788,229.5528208,1.376347621,0.687102354,57545,268.8717071,0.759226573,0.986671301,0.863678311,0.851009355,0.005564558,0.001800312,0.724216922,0.996774238,BARBUNYA
29986,650.014,246.3149674,155.8957072,1.579998397,0.774223712,30489,195.3953965,0.691208335,0.983502247,0.891831853,0.793274557,0.008214332,0.002006532,0.629284522,0.994268536,DERMASON
37492,701.454,246.6305158,193.8404208,1.27233791,0.618284045,37828,218.4863772,0.751402918,0.991117691,0.957524908,0.885885416,0.006578217,0.002499184,0.784792971,0.998521848,SEKER
56627,922.876,356.1840294,203.0456968,1.754206245,0.821604177,57280,268.5139395,0.792185445,0.98859986,0.8355005,0.75386294,0.006290004,0.001253142,0.568309332,0.996931779,CALI
50552,813.194,289.6649456,222.4757365,1.302006907,0.640395779,50884,253.7021984,0.768501064,0.993475356,0.96063825,0.875847086,0.005730039,0.002079939,0.767108117,0.998780067,SEKER
31913,654.952,244.1220484,166.7432158,1.464059855,0.730388277,32221,201.5760243,0.741972984,0.990441017,0.934885773,0.825718225,0.007649611,0.002193545,0.681810586,0.998211508,DERMASON
54267,905.389,350.8163078,197.8891724,1.772791828,0.825718761,54913,262.8590694,0.66122822,0.988235937,0.831907903,0.749278365,0.006464634,0.001256888,0.561418068,0.995277363,HOROZ
37062,713.386,265.6909924,178.0076117,1.492582199,0.742379282,37449,217.2298414,0.785711257,0.989665946,0.915144242,0.817603335,0.007168825,0.001976052,0.668475213,0.997754204,DERMASON
42827,771.36,285.8508014,192.7730395,1.482835993,0.738381345,43593,233.5145177,0.79231495,0.982428372,0.904509826,0.816910488,0.006674546,0.001833578,0.667342746,0.989559843,SIRA
38806,743.685,269.7196657,183.8611997,1.46697436,0.731654945,39305,222.282104,0.770204827,0.987304414,0.881720015,0.824122718,0.006950463,0.001977703,0.679178255,0.996337085,SIRA
29539,637.861,245.3380924,154.0219633,1.592877322,0.778378936,29847,193.9335528,0.805755592,0.989680705,0.912333357,0.790474691,0.008305565,0.002000326,0.624850237,0.995309773,DERMASON
75338,1132.638,394.0366999,248.1902526,1.587639707,0.776703957,77341,309.7149025,0.702884759,0.974101705,0.737975076,0.786005219,0.005230252,0.001231414,0.617804204,0.980850485,BARBUNYA
27337,612.159,225.1875366,154.9855196,1.452958555,0.725472763,27674,186.5651346,0.753334436,0.987822505,0.91671057,0.828487835,0.008237463,0.002393965,0.686392092,0.997299262,DERMASON
182940,1636.335,624.297759,376.421904,1.658505396,0.797777077,185434,482.6245355,0.792689268,0.986550471,0.858566817,0.773067865,0.003412582,0.000751854,0.597633924,0.991179087,BOMBAY
26826,612.154,232.045546,147.5599979,1.572550483,0.771763525,27092,184.8132139,0.684424034,0.990181603,0.899589548,0.796452322,0.008650024,0.002147021,0.634336301,0.997525857,DERMASON
69386,1036.784,374.2182333,236.5689491,1.581856937,0.774831007,70292,297.2288664,0.715260597,0.987110909,0.811157416,0.794266126,0.005393282,0.001324028,0.630858679,0.997928178,BARBUNYA
42186,821.018,317.6874819,170.1770034,1.866806182,0.844424715,42921,231.7604009,0.81751061,0.982875515,0.786453148,0.729523239,0.007530638,0.001315734,0.532204157,0.99352201,HOROZ
33373,680.142,251.939614,169.003413,1.490736841,0.741629966,33766,206.135449,0.705769149,0.988361073,0.906579562,0.818193875,0.007549205,0.00208692,0.669441217,0.997960685,DERMASON
70908,1018.387,401.1553564,226.7300931,1.769307951,0.824958891,71865,300.4710795,0.800388297,0.986683365,0.859170598,0.749014253,0.005657406,0.001098392,0.561022351,0.992621306,CALI
44709,807.598,309.1927221,185.3334906,1.668304639,0.80044148,45298,238.5901649,0.801926388,0.986997218,0.86141881,0.771655178,0.006915671,0.001512541,0.595451713,0.993394856,SIRA
45525,853.65,358.8287582,162.0335864,2.21453321,0.892239525,46116,240.7576173,0.673735774,0.987184491,0.785055082,0.670954074,0.007882016,0.000985345,0.45017937,0.996937165,HOROZ
33682,691.39,263.2164565,163.6692923,1.608221388,0.783172152,34106,207.0875524,0.712756052,0.98756817,0.885444915,0.786757618,0.007814751,0.001846965,0.61898755,0.995469017,DERMASON
50122,891.902,375.6114541,171.1323381,2.194859595,0.890179487,50540,252.6208868,0.824537738,0.991729323,0.791779003,0.672559061,0.007493944,0.000945827,0.45233569,0.99281333,HOROZ
50074,841.114,312.1499274,205.1383646,1.521655532,0.753734578,50768,252.499895,0.693161683,0.986329972,0.889431335,0.808905826,0.006233773,0.001646352,0.654328636,0.995662789,SIRA
41736,766.428,288.5131396,184.7981953,1.561233535,0.767942185,42241,230.5209874,0.817679558,0.988044791,0.892848889,0.798996495,0.006912812,0.001737857,0.6383954,0.996684306,SIRA
30033,637.682,235.9564852,162.3813316,1.45310106,0.725536791,30355,195.5484678,0.785546139,0.989392192,0.928111734,0.828748011,0.007856574,0.002286141,0.686823266,0.998023616,DERMASON
32951,677.454,245.1507948,171.357353,1.43064065,0.715133839,33373,204.8280162,0.7195327,0.987355047,0.902233275,0.835518467,0.007439859,0.002236499,0.698091109,0.998717517,DERMASON
70019,1031.181,367.3811442,243.0767597,1.511379141,0.749815169,71281,298.5815796,0.737414694,0.982295422,0.827477061,0.812729734,0.005246878,0.0014121,0.660529621,0.998310691,BARBUNYA
36644,711.555,267.3048539,175.1489704,1.526157152,0.755420324,37036,216.0013655,0.701992337,0.989415704,0.90948552,0.808071243,0.007294642,0.001918591,0.652979133,0.996548775,DERMASON
71241,1036.16,394.0272885,231.4545246,1.702396137,0.809291423,72309,301.1757932,0.756771973,0.985230054,0.833846721,0.764352627,0.005530906,0.001164531,0.584234939,0.994599303,CALI
42713,830.978,271.7567634,200.6023582,1.354703733,0.674616079,43271,233.2035177,0.769936549,0.987104527,0.777303973,0.858133261,0.00636239,0.002128232,0.736392694,0.997593932,SEKER
32639,745.201,267.0422096,157.3759619,1.696842429,0.807892477,33708,203.8559921,0.708311632,0.96828646,0.738583924,0.763384906,0.008181691,0.001713946,0.582756515,0.98884598,DERMASON
36711,701.528,244.5579162,191.2965493,1.27842304,0.623010231,37042,216.198744,0.755152837,0.991064197,0.937380812,0.884039034,0.006661707,0.002509869,0.781525014,0.999119585,SEKER
45525,799.104,302.3272013,191.9650203,1.574907766,0.772546807,45935,240.7576173,0.79679706,0.991074344,0.895886948,0.796347852,0.006640905,0.001647473,0.634169901,0.998759102,SIRA
200714,1688.8,612.1030514,420.6495529,1.455137768,0.726449214,203767,505.5264602,0.711860319,0.985017201,0.884364069,0.825884561,0.003049628,0.000875193,0.682085309,0.992528094,BOMBAY
23510,558.79,190.2826321,158.4491421,1.200906673,0.553718121,23901,173.0140506,0.808904487,0.983640852,0.946161434,0.909247726,0.008093689,0.003412363,0.826731428,0.992827288,DERMASON
36878,722.771,264.0097476,178.2811467,1.480861844,0.737559235,37329,216.689935,0.758900276,0.987918241,0.887106551,0.820764903,0.007159004,0.002004045,0.673655027,0.997590025,DERMASON
51184,919.251,373.2106253,175.2873447,2.129136168,0.8828399,51869,255.2831621,0.805920328,0.986793653,0.761159838,0.684019009,0.007291549,0.000984628,0.467882005,0.996184499,HOROZ
54960,932.504,370.4222594,190.0218576,1.949366584,0.858396289,55675,264.5321254,0.64213109,0.987157611,0.794246265,0.714136688,0.006739852,0.001081323,0.509991209,0.994159821,HOROZ
49306,831.795,306.6491937,205.6595309,1.491052675,0.741758463,49840,250.5560795,0.83006734,0.989285714,0.895523577,0.817077249,0.006219308,0.001709914,0.66761523,0.995449475,SIRA
77815,1075.607,432.7701699,230.6963657,1.875929725,0.846071765,78443,314.7652064,0.850251311,0.991994187,0.845212567,0.727326485,0.005561526,0.000960045,0.529003816,0.992373982,CALI
24192,577.564,212.4681236,145.44657,1.460798447,0.728959209,24463,175.505587,0.776280323,0.988922046,0.911342045,0.826032555,0.008782578,0.002522263,0.682329782,0.996746286,DERMASON
56430,946.46,330.9432846,217.743578,1.519876212,0.753063084,57314,268.0464652,0.716571429,0.984576194,0.791617499,0.809946833,0.005864669,0.001556859,0.656013872,0.997059879,BARBUNYA
33657,674.773,243.0825677,176.6233701,1.376276353,0.687062568,34029,207.0106842,0.774935531,0.989068148,0.928901948,0.851606457,0.007222348,0.002343225,0.725233557,0.998121795,DERMASON
38162,713.931,266.6876881,182.6415198,1.46017011,0.728682463,38435,220.4299605,0.821748493,0.992897099,0.940867595,0.826547195,0.006988305,0.002011973,0.683180265,0.997559403,DERMASON
42001,768.513,285.1778583,188.8218465,1.510301183,0.749398191,42528,231.2516684,0.772304354,0.987608164,0.893649173,0.810903307,0.006789787,0.001810974,0.657564173,0.993119949,SIRA
40480,732.301,261.3224503,197.5627564,1.322731344,0.654558427,40810,227.0258504,0.784739454,0.991913747,0.948573775,0.868757545,0.006455594,0.002268351,0.754739673,0.998317822,SEKER
35911,721.98,269.0603279,170.5174852,1.577904621,0.773536406,36408,213.8300851,0.692140159,0.986349154,0.865739093,0.794729148,0.007492421,0.00184365,0.631594419,0.996595752,SIRA
36374,708.419,264.0014548,176.0947739,1.499200964,0.745038036,36774,215.2041245,0.741947986,0.98912275,0.910794764,0.815162646,0.007257971,0.001976843,0.66449014,0.996204258,DERMASON
65290,1032.586,342.6691219,243.8187527,1.405425621,0.702657514,66600,288.3224061,0.750796334,0.98033033,0.769491927,0.841401771,0.005248417,0.001622638,0.707956941,0.994980823,BARBUNYA
81186,1087.941,420.3756858,248.2109748,1.693622477,0.807073958,82401,321.5108485,0.745324851,0.985255033,0.86194652,0.764817898,0.005177933,0.00109287,0.584946417,0.9906784,CALI
47751,867.449,350.2488937,174.0812386,2.011985304,0.867738213,48360,246.5734404,0.782546706,0.987406948,0.797451783,0.703994916,0.007334902,0.001111353,0.495608841,0.997157705,HOROZ
36117,702.858,263.9784847,174.6000908,1.511903479,0.750017588,36529,214.4425159,0.789442623,0.98872129,0.918726722,0.812348461,0.007308981,0.001963388,0.659910023,0.997720259,DERMASON
45743,797.357,297.9681747,195.9140887,1.52091244,0.753454503,46240,241.3333721,0.704160958,0.98925173,0.904125848,0.809930028,0.006513962,0.00172908,0.655986651,0.997698257,SIRA
64184,971.191,345.9484882,236.6505301,1.461853849,0.729423014,65308,285.8699126,0.743601923,0.982789245,0.855120553,0.826336644,0.005389949,0.001550217,0.682832249,0.998200951,BARBUNYA
34635,667.638,227.0632245,194.4152197,1.167929264,0.51661761,34929,209.9967896,0.764012971,0.991582925,0.976434152,0.924838401,0.006555889,0.002958522,0.855326068,0.998960346,SEKER
30902,656.025,246.585936,160.2249453,1.53899841,0.760128096,31279,198.3573755,0.77541905,0.987947185,0.902309796,0.804414796,0.007979611,0.002061017,0.647083164,0.995859961,DERMASON
40467,747.268,261.2626686,197.9231131,1.320021015,0.652761247,41031,226.9893933,0.748695652,0.986254296,0.910663863,0.868816791,0.006456191,0.00226918,0.754842616,0.996408115,DERMASON
36996,732.336,274.871254,172.027861,1.597829865,0.77994436,37447,217.0363338,0.688169643,0.987956312,0.866849828,0.789592694,0.007429756,0.001781422,0.623456622,0.99617761,DERMASON
61355,968.9,371.1537468,212.8814491,1.743476232,0.819158825,62711,279.4988592,0.686113348,0.978376999,0.82130017,0.753054123,0.006049283,0.00120002,0.567090511,0.988708828,CALI
70178,1013.164,390.0472886,231.8971273,1.681984133,0.804069045,71324,298.9203987,0.726142066,0.983932477,0.859115098,0.766369636,0.005557971,0.001182631,0.58732242,0.987866991,CALI
42174,754.05,248.5527663,216.3593157,1.148796231,0.492210166,42734,231.7274359,0.785012285,0.98689568,0.932082532,0.932306807,0.005893507,0.002746559,0.869195982,0.998529068,SEKER
55333,932.896,390.8373365,181.2596528,2.156229092,0.885954267,55814,265.4282648,0.835871174,0.991382091,0.798964751,0.679127197,0.007063368,0.000926821,0.461213749,0.994482504,HOROZ
60721,968.072,394.1581114,197.4051273,1.996696422,0.865547257,61253,278.0510356,0.810867475,0.991314711,0.81420443,0.705430201,0.006491298,0.000991579,0.497631768,0.993619571,HOROZ
43126,816.933,337.6078693,163.3881396,2.066293613,0.875091045,43547,234.3282497,0.816656567,0.990332285,0.812037645,0.694084087,0.007828407,0.001120731,0.48175272,0.995442568,HOROZ
40438,767.967,297.9687098,173.9594667,1.71286286,0.811884634,40986,226.9080446,0.76142954,0.986629581,0.861617309,0.761516351,0.007368532,0.001528543,0.579907153,0.993301425,SIRA
68843,1007.263,391.8923946,225.7392283,1.736040286,0.817433134,69852,296.0635573,0.807561468,0.985555174,0.852675705,0.755471557,0.005692553,0.001143824,0.570737273,0.990822898,CALI
42743,748.893,265.3749873,205.2472999,1.292952392,0.633889428,43104,233.2854,0.745430764,0.991624907,0.957712867,0.879078328,0.006208619,0.002287099,0.772778706,0.999166076,SEKER
71492,1045.688,403.9154676,228.2627449,1.769519891,0.825005266,73300,301.7058858,0.73874451,0.975334243,0.821604979,0.746953038,0.0056498,0.001084891,0.557938842,0.987283879,CALI
33954,716.75,277.3684803,156.3563259,1.773951126,0.825970469,34420,207.9220419,0.799481987,0.98646136,0.830549278,0.7496239,0.008168949,0.001591181,0.561935991,0.996846984,HOROZ
45134,786.873,291.1390368,198.0848825,1.469769086,0.732860448,45589,239.7214918,0.810625382,0.990019522,0.91601883,0.823391787,0.006450548,0.001828953,0.677974035,0.996465278,SIRA
40101,782.797,312.0999066,164.072804,1.902203772,0.850666307,40619,225.9605695,0.710632642,0.987247347,0.822369058,0.72400076,0.007782846,0.00131909,0.5241771,0.997091658,HOROZ
36192,698.107,255.2130666,181.1455116,1.408884296,0.704421913,36550,214.6650545,0.71202046,0.990205198,0.933208018,0.84112094,0.007051643,0.002177228,0.707484435,0.996763711,DERMASON
32518,651.651,221.2627854,187.2561106,1.181605154,0.532696427,32811,203.4777716,0.758915235,0.991070068,0.962284651,0.919620402,0.006804317,0.003001917,0.845701683,0.999285467,SEKER
75080,1040.66,397.5332068,243.2745698,1.634092734,0.790888425,76187,309.184128,0.791857828,0.985469962,0.871197066,0.777756733,0.005294795,0.001195099,0.604905535,0.98847174,CALI
26625,592.165,214.7993943,157.9960776,1.359523588,0.677468504,26911,184.1195342,0.733774287,0.989372376,0.954144192,0.857169709,0.008067583,0.002686522,0.734739909,0.998896237,DERMASON
54508,967.731,404.2812292,172.2055811,2.347666241,0.904744384,55628,263.442102,0.799143795,0.979866254,0.73140985,0.651630803,0.007416915,0.000824916,0.424622703,0.996872386,HOROZ
70380,1081.527,369.9593546,244.26955,1.514553716,0.751036661,71769,299.3502951,0.80008185,0.98064624,0.756108978,0.809143738,0.005256598,0.001389912,0.654713589,0.991598899,BARBUNYA
73226,1051.986,365.2722353,256.8899954,1.421901366,0.71090934,74288,305.3428219,0.824115966,0.985704286,0.8314866,0.835932196,0.004988286,0.001502503,0.698782637,0.993599986,BARBUNYA
36195,699.591,261.4687209,176.6958647,1.479767064,0.737101512,36553,214.6739512,0.79432484,0.990206002,0.929330129,0.821031099,0.007223891,0.002024834,0.674092065,0.997499236,DERMASON
30221,642.338,242.2523494,159.0550164,1.523072676,0.754267283,30551,196.1595582,0.776669836,0.98919839,0.920431482,0.809732325,0.008016027,0.002125714,0.655666439,0.998627638,DERMASON
74232,1046.303,408.2238838,236.711872,1.724560244,0.814717581,76425,307.4331112,0.775860447,0.971305201,0.852091209,0.753099276,0.005499298,0.001091179,0.567158519,0.978099034,CALI
48212,818.737,301.8526946,204.513536,1.475954602,0.735497337,48763,247.760822,0.788666961,0.988700449,0.903807992,0.820800432,0.006260945,0.001752952,0.673713349,0.994370317,SIRA
41942,748.883,257.1582005,207.9702443,1.236514394,0.588187053,42395,231.0891884,0.750438361,0.989314778,0.939790512,0.898626557,0.006131281,0.002466312,0.807529689,0.998522084,SEKER
47259,828.291,320.7676251,188.0343422,1.705899153,0.810165565,47818,245.2998729,0.729035542,0.988309841,0.865622441,0.764727652,0.00678744,0.001431901,0.584808382,0.997624124,SIRA
84221,1104.125,423.0738082,256.2221736,1.651199045,0.795753607,86131,327.4652771,0.755751974,0.977824477,0.868148004,0.774014535,0.005023377,0.001112172,0.599098501,0.989230873,CALI
52398,904.806,358.823553,186.3452156,1.925585006,0.854578221,53028,258.292868,0.673842593,0.988119484,0.804291781,0.719832536,0.006848039,0.001134154,0.518158879,0.997758969,HOROZ
70949,1003.932,390.1790758,232.7455746,1.676418881,0.802605922,71510,300.5579353,0.823227049,0.992154943,0.884601248,0.770307671,0.00549943,0.001194413,0.593373908,0.994743224,CALI
59104,963.549,395.6698618,191.1831787,2.06958512,0.875516275,59816,274.3238051,0.701348016,0.98809683,0.799979997,0.693314886,0.006694468,0.000954153,0.480685531,0.994819623,HOROZ
86715,1120.93,432.8499808,257.0624601,1.68383194,0.80455105,87738,332.2784482,0.798260149,0.988340286,0.867255589,0.767652681,0.004991639,0.001069257,0.589290638,0.992266399,CALI
47186,871.047,346.2241394,177.4563123,1.951038737,0.858658881,48835,245.1103449,0.746365923,0.966233234,0.781519554,0.707952788,0.007337434,0.001136949,0.50119715,0.977855055,HOROZ
